"Policy","Setting","SubSetting","Value","InfoUrl","SupportedPlatform","SupportedSKUs","UnsupportedSKUs","Unique","Duplicate","Conflicting"
"Windows Intune Baseline","MSI Always Install With Elevated Privileges","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-ApplicationManagement#msialwaysinstallwithelevatedprivileges","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Configure Microsoft Defender SmartScreen","","Enabled","","windows10","","","x","",""
"Windows Intune Baseline","Prevent bypassing Microsoft Defender SmartScreen prompts for sites","","Enabled","","windows10","","","x","",""
"Windows Intune Baseline","Let Apps Activate With Voice Above Lock","","Force deny. Windows apps cannot be activated by voice while the screen is locked, and users cannot change it.","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-Privacy#letappsactivatewithvoiceabovelock","windows10","Home; Professional; Enterprise; Education; MultiSession; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval","surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Allow Indexing Encrypted Stores Or Items","","Block","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-Search#allowindexingencryptedstoresoritems","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Notify Malicious","","Enabled","","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Notify Password Reuse","","Enabled","","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Notify Unsafe App","","Enabled","","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Service Enabled","","Enabled","","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Enable Smart Screen In Shell","","Enabled","https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-csp-smartscreen#enablesmartscreeninshell","windows10","Professional; Enterprise; Education; MultiSession; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval","Home; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Prevent Override For Files In Shell","","Enabled","https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-csp-smartscreen#preventoverrideforfilesinshell","windows10","Professional; Enterprise; Education; MultiSession; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval","Home; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Enable Sudo","","Sudo is disabled.","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-Sudo#enablesudo","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise","Home; MultiSession; CPC; iotEnterpriseSEval; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Configure Xbox Accessory Management Service Startup Mode","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-SystemServices#configurexboxaccessorymanagementservicestartupmode","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Configure Xbox Live Auth Manager Service Startup Mode","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-SystemServices#configurexboxliveauthmanagerservicestartupmode","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Configure Xbox Live Game Save Service Startup Mode","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-SystemServices#configurexboxlivegamesaveservicestartupmode","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Configure Xbox Live Networking Service Startup Mode","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-SystemServices#configurexboxlivenetworkingservicestartupmode","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Enable Xbox Game Save Task","","Disabled","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-TaskScheduler#enablexboxgamesavetask","windows10","Professional; Enterprise; Education; MultiSession; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Access From Network","","*S-1-5-32-544; *S-1-5-32-555","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#accessfromnetwork","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Allow Local Log On","","*S-1-5-32-544; *S-1-5-32-545","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#allowlocallogon","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Backup Files And Directories","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#backupfilesanddirectories","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Create Global Objects","","*S-1-5-32-544; *S-1-5-19; *S-1-5-20; *S-1-5-6","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#createglobalobjects","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Create Page File","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#createpagefile","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Debug Programs","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#debugprograms","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Deny Access From Network","","*S-1-5-113","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#denyaccessfromnetwork","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","","x"
"Windows Intune Baseline","Deny Remote Desktop Services Log On","","*S-1-5-113","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#denyremotedesktopserviceslogon","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","","x"
"Windows Intune Baseline","Impersonate Client","","*S-1-5-32-544; *S-1-5-6; *S-1-5-19; *S-1-5-20; *S-1-5-99-216390572-1995538116-3857911515-2404958512-2623887229","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#impersonateclient","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","","x"
"Windows Intune Baseline","Load Unload Device Drivers","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#loadunloaddevicedrivers","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Manage Auditing And Security Log","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#manageauditingandsecuritylog","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Manage Volume","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#managevolume","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Modify Firmware Environment","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#modifyfirmwareenvironment","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Profile Single Process","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#profilesingleprocess","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Remote Shutdown","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#remoteshutdown","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Restore Files And Directories","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#restorefilesanddirectories","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Take Ownership","","*S-1-5-32-544","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-UserRights#takeownership","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Hypervisor Enforced Code Integrity","","(Enabled with UEFI lock) Turns on Hypervisor-Protected Code Integrity with UEFI lock.","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-VirtualizationBasedTechnology#hypervisorenforcedcodeintegrity","windows10","Professional; Enterprise; Education; MultiSession; CPC; iotEnterprise; iotEnterpriseSEval","Home; CloudN; 11SE; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Allow Auto Connect To Wi Fi Sense Hotspots","","Block","https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-csp-wifi#allowautoconnecttowifisensehotspots","windows10","Professional; Enterprise; Education; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
"Windows Intune Baseline","Allow Internet Sharing","","Block","https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-csp-wifi#allowinternetsharing","windows10","Professional; Enterprise; Education; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","x","",""
"Windows Intune Baseline","Facial Features Use Enhanced Anti Spoofing","","true","https://docs.microsoft.com/windows/client-management/mdm/PassportForWork-csp/","windows10","Home; Professional; Enterprise; Education; MultiSession; CloudN; CPC; 11SE; iotEnterprise; iotEnterpriseSEval; holographicForBusiness","surfaceHub; hololens; hololensEnterprise","","x",""
"Windows Intune Baseline","Allow Windows Ink Workspace","","ink workspace is enabled (feature is turned on), but the user cannot access it above the lock screen.","https://docs.microsoft.com/windows/client-management/mdm/policy-csp-WindowsInkWorkspace#allowwindowsinkworkspace","windows10","Professional; Enterprise; Education; CloudN; 11SE; iotEnterprise; iotEnterpriseSEval","Home; MultiSession; CPC; surfaceHub; hololens; hololensEnterprise; holographicForBusiness","","x",""
